Minocycline,Staphylococcus epidermidis MSSE,0,0,0,0,0,17,32,14,20,0,0,0,1,0,0,0,0,0,0,2,84,-,
Minocycline,Staphylococcus haemolyticus,0,0,0,0,0,6,8,20,20,5,2,3,1,1,0,0,0,0,0,3,66,-,
Minocycline,Stenotrophomonas maltophilia,0,0,0,0,0,1,45,52,32,7,1,0,0,0,0,0,0,0,0,5,138,1,
Minocycline,Streptococcus agalactiae,0,0,0,0,3,8,29,15,8,0,2,3,9,102,159,0,0,0,0,5,338,0.5,
Minocycline,Streptococcus anginosus,0,0,0,0,0,32,22,11,10,2,3,1,2,2,0,0,0,0,0,4,85,(0.5),
Minocycline,Streptococcus group G,0,0,0,0,8,4,61,50,9,3,4,3,8,18,20,0,0,0,0,4,188,(0.5),
Minocycline,Streptococcus oralis,0,0,0,0,1,17,46,55,23,4,2,12,19,14,3,0,0,0,0,4,196,(0.5),
Minocycline,Streptococcus pneumoniae,0,0,0,8,420,2023,1027,169,77,27,21,58,92,119,21,0,0,0,0,9,4062,0.5,
Minocycline,Streptococcus pyogenes,0,0,0,0,41,41,181,51,18,3,6,8,14,27,13,0,0,0,0,5,403,0.5,
Minocycline,"Streptococcus, viridans group",0,0,0,0,6,72,194,57,25,13,14,19,50,60,32,9,0,0,0,3,551,(0.5),
Minocycline,Yersinia enterocolitica,0,0,0,0,0,0,0,11,50,78,14,2,0,0,0,0,0,0,0,1,155,-,
Ethambutol,Mycobacterium avium,0,0,0,0,0,0,0,0,2,12,44,200,392,159,63,0,0,0,0,4,872,-,
Ethambutol,Mycobacterium intracellulare,0,0,0,0,0,0,0,0,3,29,57,122,62,20,16,0,0,0,0,4,309,-,
Ethambutol,Mycobacterium tuberculosis 7H9,0,0,0,0,0,0,0,24,90,608,692,801,1379,758,239,0,0,0,0,3,4591,-,
Spectinomycin,Escherichia coli,0,0,0,0,0,0,0,0,0,0,0,7,132,2071,342,200,357,581,0,15,3690,64,
Spectinomycin,Mannheimia haemolytica,0,0,0,0,0,0,0,0,0,0,0,0,17,89,94,0,1,1,0,4,202,(32),
Spectinomycin,Neisseria gonorrhoeae,0,0,0,0,0,9,2,8,6,13,100,637,2108,1772,625,73,10,0,1,15,5364,64,
Spectinomycin,Pasteurella multocida,0,0,0,0,0,0,0,0,0,0,0,8,28,88,29,0,1,6,0,4,160,(64),8 - 128
Spectinomycin,Salmonella enterica,0,0,0,0,0,0,0,0,0,0,0,1,3,1442,7836,857,158,2158,1,11,12456,-,
Spectinomycin,Staphylococcus aureus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,97,19,0,4,4,124,(128),
Spectinomycin,Staphylococcus haemolyticus,0,0,0,0,0,0,0,0,1,1,5,2,1,0,0,0,0,0,0,1,10,-,
Spectinomycin,Staphylococcus hominis,0,0,0,0,0,0,0,0,0,4,35,74,7,2,1,6,1,0,0,1,130,-,
Spectinomycin,Staphylococcus hyicus,0,0,0,0,0,0,0,0,0,0,0,0,1,0,41,130,4,0,38,2,214,ID,
Spectinomycin,Staphylococcus warneri,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,4,-,
Roxithromycin,Bacteroides fragilis group,0,0,0,0,0,0,0,1,0,11,25,12,3,0,0,0,0,0,0,1,52,ID,
Roxithromycin,Enterococcus faecium,0,0,0,0,0,1,0,0,0,1,0,27,41,2,0,2,1,72,0,2,147,ID,
Roxithromycin,Haemophilus influenzae,0,0,0,0,0,0,0,0,0,1,3,34,72,92,19,3,0,0,0,3,224,(32),1 - 256
Roxithromycin,Moraxella catarrhalis,0,0,0,0,16,25,5,1,0,0,0,1,0,0,0,0,0,0,0,1,48,ID,
Roxithromycin,Neisseria gonorrhoeae,0,0,0,0,2,2,9,20,8,2,0,0,0,0,0,0,0,0,0,1,43,ID,
Roxithromycin,Staphylococcus aureus,0,0,0,0,0,0,55,269,2288,471,12,15,23,29,839,0,0,0,0,2,4001,((1)),0.25 - 2
Roxithromycin,Staphylococcus aureus MRSA,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,42,0,1,50,((1)),0.25 - 2
Roxithromycin,Staphylococcus aureus MSSA,0,0,0,0,0,0,0,2,37,0,0,0,0,0,0,0,1,10,0,1,50,((1)),0.25 - 2
Roxithromycin,Staphylococcus capitis,0,0,0,0,0,0,10,60,44,2,0,0,2,2,29,0,0,0,0,1,149,ID,
Roxithromycin,Staphylococcus epidermidis,0,0,0,0,0,1,37,233,184,11,0,3,4,18,935,3,2,9,0,2,1440,ID,
Roxithromycin,Streptococcus milleri,0,0,0,0,11,17,2,0,0,0,0,0,0,0,0,0,0,0,0,1,30,ID,
Roxithromycin,Streptococcus pneumoniae,0,0,1,0,7,26,29,0,0,0,3,7,13,7,49,4,0,4,0,2,150,ID,
Roxithromycin,Streptococcus pyogenes,0,0,0,0,6,23,9,0,0,1,1,2,1,0,10,0,0,0,0,2,53,ID,
Roxithromycin,Yersinia enterocolitica,0,0,0,0,0,0,0,0,0,0,0,0,1,9,26,80,35,0,0,1,151,ID,
Ticarcillin,Acinetobacter baumannii,0,0,0,0,0,0,0,0,0,7,31,76,270,569,422,202,108,1369,0,1,3054,-,
Ticarcillin,Acinetobacter lwoffii,0,0,0,0,0,0,0,0,0,30,39,55,44,78,30,19,4,48,0,1,347,-,
Ticarcillin,Bacteroides fragilis,0,0,0,0,0,0,1,4,0,5,6,6,29,138,139,43,43,25,63,1,502,-,
Ticarcillin,Bacteroides fragilis group,0,0,0,0,0,0,8,8,4,8,11,19,64,308,313,170,139,77,146,1,1275,-,
Ticarcillin,Bacteroides thetaiotaomicron,0,0,0,0,0,0,0,1,1,1,0,0,3,14,40,33,20,8,21,1,142,-,
Ticarcillin,Citrobacter freundii,0,0,0,0,0,0,0,0,0,77,203,96,32,167,13,36,89,258,0,1,971,-,
Ticarcillin,Citrobacter koseri,0,0,0,0,0,0,0,0,0,0,1,4,0,4,14,262,183,56,0,1,524,-,
Ticarcillin,Enterobacter cloacae,0,0,0,0,0,0,0,0,0,183,905,1036,277,1115,120,189,430,1503,0,1,5758,-,
Ticarcillin,Escherichia coli,0,0,0,0,0,0,0,0,0,988,3771,4618,1328,5328,232,154,192,15414,0,1,32025,-,
Ticarcillin,Klebsiella aerogenes,0,0,0,0,0,0,0,0,0,70,381,261,76,283,59,163,157,335,0,1,1785,-,
Ticarcillin,Klebsiella oxytoca,0,0,0,0,0,0,0,0,0,1,10,14,11,64,238,521,659,817,0,1,2335,-,
Ticarcillin,Klebsiella pneumoniae,0,0,0,0,0,0,0,0,0,21,55,72,38,216,675,1493,3413,6033,0,1,12016,-,
Ticarcillin,Pseudomonas aeruginosa,0,0,0,0,0,0,1,1,2,247,71,119,386,3761,5303,1917,2106,2806,30,3,16750,-,
Ticarcillin,Pseudomonas fluorescens group,0,0,0,0,0,0,0,0,0,4,1,4,3,17,8,11,26,67,0,1,141,-,
Ticarcillin,Salmonella enterica,0,0,0,0,0,0,0,0,0,98,275,270,35,638,7,4,5,316,0,1,1648,-,
Ticarcillin,Salmonella Enteritidis,0,0,0,0,0,0,0,0,0,4,88,112,9,279,2,1,2,58,0,1,555,-,
Ticarcillin,Salmonella Paratyphi,0,0,0,0,0,0,0,0,0,0,6,5,9,44,1,0,0,4,0,1,69,-,
Ticarcillin,Salmonella Typhi,0,0,0,0,0,0,0,0,0,82,69,20,5,101,0,0,0,46,0,1,323,-,
Ticarcillin,Salmonella Typhimurium,0,0,0,0,0,0,0,0,0,6,16,19,0,34,0,1,0,112,0,1,188,-,
Ticarcillin,Serratia marcescens,0,0,0,0,0,0,0,0,0,22,227,998,355,706,149,76,52,595,0,1,3180,-,
Ticarcillin,Shigella flexneri,0,0,0,0,0,0,0,0,0,7,17,5,2,18,0,1,40,229,0,1,319,-,
Ticarcillin,Shigella sonnei,0,0,0,0,0,0,0,0,0,4,84,35,5,68,0,3,0,227,0,1,426,-,
Ticarcillin,Stenotrophomonas maltophilia,0,0,0,0,0,0,0,0,0,43,63,86,113,186,401,678,947,1435,2,3,3954,-,
Doripenem,Acinetobacter baumannii,0,0,0,0,2,21,104,249,228,306,277,192,252,353,1,16,31,0,0,11,2032,1,
Doripenem,Acinetobacter lwoffii,0,0,0,0,0,37,38,35,26,4,4,0,6,3,0,0,0,0,0,7,153,1,
Doripenem,Acinetobacter pittii,0,0,0,0,0,0,0,9,18,3,3,1,2,0,1,0,0,0,0,1,37,-,
Doripenem,Alcaligenes xylosoxidans,0,0,0,0,0,0,3,4,20,6,7,9,2,6,0,0,0,0,0,3,57,-,
Doripenem,Bacteroides fragilis,0,0,0,0,3,4,33,131,35,11,11,9,4,4,1,0,0,0,0,2,246,-,
Doripenem,Bacteroides fragilis group,0,0,0,0,3,7,56,297,88,25,15,10,8,5,1,0,0,0,0,2,515,-,
Doripenem,Bacteroides thetaiotaomicron,0,0,0,0,0,0,5,54,17,3,1,0,1,0,0,0,0,0,0,1,81,-,
Doripenem,Citrobacter freundii,0,0,1,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,-,
Doripenem,Citrobacter koseri,0,0,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,-,
Doripenem,Clostridium difficile,0,0,0,0,0,0,0,0,1,6,33,1,0,0,0,0,0,0,0,1,41,-,
Doripenem,Enterobacter cloacae,0,0,1,149,606,322,201,71,20,4,1,1,0,0,0,0,0,0,0,5,1376,0.125,
Doripenem,Enterococcus avium,0,0,0,0,0,1,0,0,0,5,10,11,1,3,0,0,0,0,0,1,31,-,
Doripenem,Enterococcus faecalis,0,0,0,0,1,13,1,14,74,259,1647,4186,1320,338,2,0,1,0,0,13,7856,16,
Doripenem,Enterococcus faecium,0,0,0,0,0,0,0,0,0,1,4,5,2,5,8,53,52,131,0,3,261,ID,
Doripenem,Enterococcus gallinarum,0,0,0,0,0,0,2,0,1,7,17,24,13,33,0,0,0,0,0,5,97,-,
Doripenem,Escherichia coli,0,0,6,558,1935,99,13,4,0,0,0,3,0,0,0,0,0,0,0,5,2618,0.125,
Doripenem,Haemophilus influenzae,0,0,14,22,97,454,411,156,130,44,21,9,0,0,0,0,0,0,0,4,1358,(0.5),
Doripenem,Klebsiella aerogenes,0,0,0,3,22,27,11,2,0,0,0,0,0,0,0,0,0,0,0,3,65,(0.125),
Doripenem,Klebsiella oxytoca,0,0,0,10,88,47,5,2,1,0,0,0,0,0,0,0,0,0,0,3,153,(0.125),
Doripenem,Klebsiella pneumoniae,0,0,1,176,1370,840,205,18,4,0,3,4,4,0,1,0,0,0,0,5,2626,0.125,
Doripenem,Moraxella catarrhalis,0,0,7,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,-,
Doripenem,Morganella morganii,0,0,0,0,7,52,181,221,79,7,0,0,0,0,0,0,0,0,0,10,547,1,
Doripenem,Proteus mirabilis,0,0,0,2,87,1233,2265,1423,205,27,10,0,0,3,0,0,0,0,0,28,5255,0.5,
Doripenem,Proteus vulgaris,0,0,0,0,0,40,105,45,5,0,0,0,0,0,0,0,0,0,0,7,195,0.5,
Doripenem,Pseudomonas aeruginosa,0,0,0,7,68,531,1616,2146,2165,1431,790,877,661,595,45,7,0,0,0,16,10939,1,
Doripenem,Serratia liquefaciens,0,0,0,0,0,1,8,4,2,0,0,0,0,0,0,0,0,0,0,1,15,-,
Doripenem,Serratia marcescens,0,0,0,4,33,555,1236,367,40,4,0,1,2,7,0,3,0,0,0,12,2252,0.5,
Doripenem,Staphylococcus aureus,0,0,0,35,1121,1234,61,7,3,1,1,0,0,0,0,0,0,0,0,2,2463,-,
Doripenem,Staphylococcus aureus MRSA,0,0,0,5,34,236,776,1436,1942,1662,1154,1214,1342,3094,501,73,0,0,0,15,13469,-,
Doripenem,Staphylococcus aureus MSSA,0,0,0,196,816,135,16,13,9,4,2,0,0,0,0,0,0,0,0,4,1191,(0.125),
Doripenem,Staphylococcus coagulase negative,0,0,0,11,17,12,11,6,14,18,10,8,10,6,1,0,0,0,0,2,124,-,
Doripenem,Staphylococcus epidermidis,0,0,0,12,46,9,0,1,0,0,1,0,0,0,0,0,0,0,0,1,69,-,
Doripenem,Staphylococcus epidermidis MSSE,0,0,1,14,14,12,3,1,0,0,0,0,0,0,0,0,0,0,0,1,45,-,
Doripenem,Staphylococcus lugdunensis,0,0,0,0,0,8,13,10,0,0,2,0,0,0,0,0,0,0,0,1,33,-,
Doripenem,Stenotrophomonas maltophilia,0,0,0,0,0,0,0,0,4,4,2,12,21,945,12,6,4,0,3,11,1013,-,
Doripenem,Streptococcus agalactiae,0,3,36,214,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,273,(0.032),
Doripenem,Streptococcus anginosus,0,0,2,10,27,3,1,1,0,0,0,0,0,0,0,0,0,0,0,2,44,-,
Doripenem,Streptococcus bovis,0,1,11,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,-,
Doripenem,Streptococcus group G,5,126,13,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,156,-,
Doripenem,Streptococcus oralis,0,9,41,47,31,11,12,3,5,2,0,0,0,0,0,0,0,0,0,3,161,(0.032),
Doripenem,Streptococcus pneumoniae,7,529,123,19,12,13,14,43,13,4,0,0,0,0,0,0,0,0,0,4,777,(0.016),
Doripenem,Streptococcus pyogenes,88,169,13,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,278,(0.016),
Doripenem,Streptococcus salivarius,0,1,4,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,-,
Doripenem,"Streptococcus, viridans group",0,2,73,83,88,41,30,8,7,3,0,0,0,0,0,0,0,0,0,2,335,-,
Bedaquiline,Mycobacterium tuberculosis 7H10,1,2,42,156,477,648,254,93,17,3,1,3,0,0,0,0,0,0,0,3,1697,-,
Bedaquiline,Mycobacterium tuberculosis 7H11,0,0,102,301,623,857,394,32,13,18,2,1,0,0,0,0,0,0,0,6,2343,-,
Bedaquiline,Mycobacterium tuberculosis 7H9,0,0,384,639,1798,1148,451,39,21,2,1,0,2,0,0,0,0,0,0,3,4485,-,
Bedaquiline,Mycobacterium tuberculosis MGIT 960,0,0,0,0,3,1,70,136,212,69,8,37,2,0,0,0,0,0,0,3,538,-,
Piperacillin,Acinetobacter baumannii,0,0,0,0,0,0,0,0,0,12,38,88,455,726,546,159,257,1631,83,5,3995,-,
Piperacillin,Acinetobacter lwoffii,0,0,0,0,0,0,0,0,0,63,67,121,148,112,65,12,12,65,18,2,683,-,
Piperacillin,Bacteroides capillosus,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,-,
Piperacillin,Bacteroides fragilis,0,0,0,0,0,0,3,4,8,15,13,21,24,12,5,7,7,31,3,2,153,-,
Piperacillin,Bacteroides fragilis group,0,0,0,3,1,10,18,31,37,68,142,113,119,168,114,83,59,83,14,4,1063,-,
Piperacillin,Bacteroides uniformis,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,4,-,
Piperacillin,Burkholderia cepacia complex,0,0,0,0,0,0,0,4,6,1,3,1,4,3,3,5,0,1,0,2,31,-,
Piperacillin,Citrobacter freundii,0,0,0,0,0,0,1,0,11,60,430,169,45,41,42,55,106,164,38,7,1162,-,
Piperacillin,Clostridium butyricum,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-,
Piperacillin,Clostridium difficile,0,0,0,1,1,0,0,0,1,0,17,225,393,173,72,22,3,22,0,4,930,-,
Piperacillin,Clostridium perfringens,0,0,12,23,35,27,18,10,4,3,2,2,1,1,0,0,0,0,0,4,138,-,
Piperacillin,Corynebacterium jeikeium,0,0,0,0,0,4,0,3,4,2,0,0,0,47,0,0,0,0,0,1,60,-,
Piperacillin,Enterobacter cloacae,0,0,0,0,0,0,1,0,10,358,1313,521,166,120,123,181,258,402,102,8,3555,-,
Piperacillin,Enterococcus faecalis,0,0,0,0,0,13,82,135,484,3713,3401,1205,306,111,5,5,1,2,0,5,9463,8,
Piperacillin,Enterococcus faecium,0,0,0,0,0,10,12,11,30,43,50,152,68,3121,9,11,2,5,47,4,3571,-,
Piperacillin,Enterococcus gallinarum,0,0,0,0,0,0,0,0,18,28,24,8,4,29,0,0,0,0,0,1,111,-,
Piperacillin,Escherichia coli,0,0,0,0,0,6,16,38,314,4833,6891,1218,388,776,1335,1140,1185,2043,1295,15,21478,8,
Piperacillin,Klebsiella aerogenes,0,0,0,0,0,0,0,0,6,21,215,157,32,31,37,51,52,58,52,6,712,-,
Piperacillin,Klebsiella oxytoca,0,0,0,0,0,0,0,0,7,76,210,590,792,358,98,44,156,245,110,8,2686,-,
Piperacillin,Klebsiella pneumoniae,0,0,0,0,0,0,0,2,21,199,509,1567,1024,422,226,166,279,435,219,7,5069,-,
Piperacillin,Morganella morganii,0,0,0,0,0,2,8,25,40,164,571,207,13,7,4,6,2,12,2,4,1063,-,
Piperacillin,Proteus mirabilis,0,0,0,0,0,0,24,112,105,68,13,7,3,4,4,5,12,55,1,6,413,-,
Piperacillin,Proteus vulgaris,0,0,0,0,0,0,13,35,62,120,97,21,2,2,0,4,1,5,0,3,362,-,
Piperacillin,Providencia rettgeri,0,0,0,0,0,0,0,1,23,33,22,2,0,0,0,0,2,2,0,2,85,-,
Piperacillin,Providencia stuartii,0,0,0,0,0,0,2,14,54,75,32,9,2,0,0,0,0,5,0,2,193,-,
Piperacillin,Pseudomonas aeruginosa,0,0,0,0,0,0,9,4,45,340,1095,3429,1446,884,331,237,199,245,192,12,8456,16,
Piperacillin,Pseudomonas fluorescens group,0,0,0,0,0,1,3,3,31,53,64,72,47,28,5,3,2,6,117,3,435,-,
Piperacillin,Pseudomonas stutzeri group,0,0,0,0,0,0,0,1,1,18,16,2,0,0,0,0,0,0,0,2,38,-,
Piperacillin,Salmonella enterica,0,0,0,0,0,6,251,623,766,1,2,0,0,0,0,0,0,0,0,1,1649,-,
Piperacillin,Salmonella Enteritidis,0,0,0,0,0,0,38,208,309,0,0,0,0,0,0,0,0,0,0,1,555,-,
Piperacillin,Salmonella Paratyphi,0,0,0,0,0,0,13,22,34,0,0,0,0,0,0,0,0,0,0,1,69,-,
Piperacillin,Salmonella Typhi,0,0,0,0,0,2,123,87,110,0,1,0,0,0,0,0,0,0,0,1,323,-,
Piperacillin,Salmonella Typhimurium,0,0,0,0,0,1,15,72,100,0,1,0,0,0,0,0,0,0,0,1,189,-,
Piperacillin,Serratia liquefaciens,0,0,0,0,0,0,2,10,30,19,16,6,0,1,0,0,0,0,0,1,84,-,
Piperacillin,Serratia marcescens,0,0,0,0,0,0,0,2,21,215,384,127,57,32,36,19,39,136,163,7,1231,-,
Piperacillin,Shigella flexneri,0,0,0,0,0,14,85,48,173,1,0,0,0,0,0,0,0,0,0,1,321,-,
Piperacillin,Shigella sonnei,0,0,0,0,0,30,215,59,121,1,0,0,0,0,0,0,0,0,0,1,426,-,
Piperacillin,Staphylococcus aureus,0,0,0,0,0,2,29,106,193,145,308,273,114,104,53,55,15,4,0,3,1401,(2),
Piperacillin,Staphylococcus coagulase negative,0,0,0,1,7,52,105,114,195,253,194,145,82,49,25,12,15,35,26,5,1310,-,
Piperacillin,Stenotrophomonas maltophilia,0,0,0,0,0,0,0,0,1,5,5,28,83,2259,62,30,19,71,42,8,2605,-,
Piperacillin,Streptococcus agalactiae,0,0,0,3,3,12,130,50,3,3,0,0,0,0,0,0,0,0,0,4,204,-,
Piperacillin,Streptococcus pneumoniae,1,7,268,296,30,4,8,8,8,6,10,4,2,0,0,0,0,0,0,4,652,-,
Piperacillin,"Streptococcus, viridans group",0,0,6,16,18,16,36,22,11,6,5,1,2,4,0,1,0,0,0,2,144,-,
Tobramycin,Achromobacter xylosoxidans,0,0,0,0,0,0,0,0,0,0,0,0,10,16,66,0,0,0,0,1,92,-,
Tobramycin,Acinetobacter anitratus,0,0,0,0,0,0,0,5,44,56,35,13,11,15,0,0,0,0,0,1,179,ID,
Tobramycin,Acinetobacter baumannii,0,0,0,1,0,3,20,194,915,1044,535,256,226,270,54,64,25,67,13,15,3687,4,1 - 8
Tobramycin,Acinetobacter calcoaceticus,0,0,0,0,0,0,0,8,45,58,29,15,18,17,2,1,0,0,0,2,193,ID,
Tobramycin,Acinetobacter lwoffii,0,0,0,0,0,0,60,93,87,44,18,13,12,19,1,2,2,4,0,2,355,ID,
Tobramycin,Alcaligenes faecalis,0,0,0,0,0,0,0,0,0,1,20,1,1,0,0,0,0,0,0,1,23,ID,
Tobramycin,Burkholderia cepacia complex,0,0,0,0,0,0,1,0,1,0,6,2,2,11,4,4,6,3,0,2,40,ID,
Tobramycin,Citrobacter braakii,0,0,0,0,0,0,0,0,2,8,0,0,0,0,1,0,0,1,0,1,12,ID,
Tobramycin,Citrobacter freundii,0,0,0,0,0,1,11,103,860,641,186,53,68,81,25,9,2,1,36,6,2077,2,0.5 - 4
Tobramycin,Citrobacter koseri,0,0,0,0,0,2,4,164,257,100,23,2,2,3,2,0,0,0,0,3,559,-2,0.5 - 8
Tobramycin,Enterobacter amnigenus,0,0,0,0,0,0,0,2,10,5,1,0,1,0,0,0,0,0,0,1,19,ID,
Tobramycin,Enterobacter cloacae,0,0,0,0,0,9,38,549,4270,2360,395,93,121,241,56,28,4,2,63,6,8229,2,0.5 - 4
Tobramycin,Enterobacter sakazakii,0,0,0,0,0,0,0,5,20,19,4,1,1,0,0,0,0,0,0,1,50,ID,
Tobramycin,Enterococcus faecalis,0,0,0,0,0,0,0,1,1,1,1,2,65,239,25,9,0,6,0,2,350,ID,
Tobramycin,Enterococcus faecium,0,0,0,0,0,0,0,0,0,0,2,2,2,9,16,16,20,9,0,2,76,ID,
Tobramycin,Escherichia coli,0,0,0,2,7,14,103,1107,9173,12724,4422,922,472,363,262,141,14,9,70,37,29805,4,1 - 4
Tobramycin,Haemophilus influenzae,0,0,0,0,0,0,0,2,27,167,674,949,36,0,0,0,0,0,0,2,1855,ID,
Tobramycin,Klebsiella aerogenes,0,0,0,0,0,0,10,130,1056,738,171,19,56,114,5,3,0,2,53,6,2357,2,1 - 4
Tobramycin,Klebsiella oxytoca,0,0,0,1,0,3,28,555,1971,1264,256,63,58,60,13,8,4,0,85,13,4369,2,1 - 4
Tobramycin,Klebsiella pneumoniae,0,0,0,1,2,13,113,2190,7489,3207,636,193,318,615,147,58,17,6,94,23,15099,2,0.5 - 2
Tobramycin,Morganella morganii,0,0,0,0,0,1,17,174,411,296,84,27,11,4,4,4,0,0,100,5,1133,4,1 - 4
Tobramycin,Plesiomonas shigelloides,0,0,0,0,0,0,0,0,0,0,16,45,0,0,0,0,0,0,0,1,61,ID,
Tobramycin,Proteus mirabilis,0,0,1,1,0,6,3,334,2017,2563,1133,422,195,144,22,5,0,6,125,9,6977,4,1 - 4
Tobramycin,Proteus vulgaris,0,0,0,1,0,0,9,112,348,299,83,13,10,6,1,1,0,0,133,5,1016,4,1 - 4
Tobramycin,Pseudomonas aeruginosa,0,0,0,3,5,12,387,2712,10547,7139,2054,535,345,448,364,224,73,35,116,42,24999,2,1 - 4
Tobramycin,Pseudomonas putida group,0,0,0,0,0,0,32,41,15,1,2,1,2,4,5,0,0,0,0,1,103,ID,
Tobramycin,Serratia liquefaciens,0,0,0,0,0,0,0,17,28,65,41,16,2,4,4,0,0,0,144,2,321,ID,
Tobramycin,Serratia marcescens,0,0,0,0,0,0,0,28,122,425,416,111,40,16,10,3,0,0,161,5,1332,8,4 - 16
Tobramycin,Staphylococcus aureus,0,0,0,2,8,26,118,441,617,316,59,53,15,25,19,24,13,3,0,26,1739,2,0.5 - 2
Tobramycin,Streptococcus agalactiae,0,0,2,0,0,4,3,0,0,1,8,4,13,105,68,21,5,1,0,3,235,-128,8 - 1024
Tobramycin,Yersinia enterocolitica,0,0,0,0,0,0,22,34,91,4,0,0,0,0,0,0,0,0,0,1,151,ID,
Sparfloxacin,Aeromonas hydrophila,0,0,0,4,14,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,26,-,
Sparfloxacin,Bacteroides fragilis,0,0,0,0,0,0,0,0,3,56,37,16,4,3,1,1,0,0,0,2,121,-,
Sparfloxacin,Clostridium perfringens,0,0,0,0,3,7,34,46,11,0,0,0,0,0,0,0,0,0,0,2,101,-,
Sparfloxacin,Enterococcus faecalis,0,0,0,0,1,3,9,180,209,42,4,5,1,31,29,3,5,0,0,2,522,-,
Sparfloxacin,Enterococcus faecium,0,0,0,0,0,0,0,4,7,11,5,2,0,0,0,0,0,0,0,1,29,-,
Sparfloxacin,Escherichia coli,0,0,69,227,203,36,12,16,8,5,1,1,4,5,9,2,0,0,0,2,598,-,
Sparfloxacin,Haemophilus influenzae,0,14,152,126,30,8,4,7,1,3,4,4,10,1,1,0,0,0,0,3,365,(0.064),
